binary_label,playback_label,media_label,template
media,video,documentary,{generic_play_verb} {silent_movie_name} {documentary_literal}
media,video,documentary,{video_play_verb} {documentary_literal} starring {director_name}
media,video,documentary,{video_play_verb} {documentary_literal} about {movie_name} from {country_name}
media,video,documentary,{generic_play_verb} {documentary_literal} featuring {music_artist_name}
media,video,documentary,{generic_play_verb} {documentary_provider}
media,video,documentary,{generic_play_verb} {documentary_literal} about {movie_name} narrated by {narrator_name}
media,video,documentary,{video_play_verb} {documentary_literal} from {country_name}
media,video,documentary,{generic_play_verb} {movie_name} {documentary_literal}
media,audio,radio_theatre,{generic_play_verb} {black_white_movie_name} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{audio_play_verb} {short_film_name} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {movie_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{audio_play_verb} {movie_name} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {short_film_name} {radio_theatre_literal}
media,audio,radio_theatre,{audio_play_verb} {short_film_name} {radio_theatre_literal} adaptation in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {black_white_movie_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {black_white_movie_name} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_genre} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_name} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_literal} available in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {short_film_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{audio_play_verb} {series_name} {radio_theatre_literal}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {series_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {short_film_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{generic_play_verb} {silent_movie_name} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {black_white_movie_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {series_name} {radio_theatre_literal} adaptation in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {silent_movie_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {series_name} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_genre} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {short_film_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {black_white_movie_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {series_name} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {series_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_genre} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_genre} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {movie_name} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} big screen adaptation
media,audio,radio_theatre,{generic_play_verb} {short_film_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {series_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {black_white_movie_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {silent_movie_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {audiobook_name} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {black_white_movie_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{generic_play_verb} {movie_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {black_white_movie_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {silent_movie_name} {radio_theatre_literal}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_name} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {audiobook_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_name}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_name} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {silent_movie_name} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {short_film_name} {radio_theatre_literal} adaptation in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {silent_movie_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_literal}
media,audio,radio_theatre,{audio_play_verb} {movie_name} {radio_theatre_literal}
media,audio,radio_theatre,{audio_play_verb} {black_white_movie_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {silent_movie_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_genre} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {silent_movie_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {short_film_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_genre} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {short_film_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {audiobook_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {movie_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {series_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_genre} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {movie_name} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {silent_movie_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {audiobook_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{audio_play_verb} {movie_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{generic_play_verb} {black_white_movie_name} {radio_theatre_literal} adaptation in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_genre} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_name} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {series_name} {radio_theatre_literal} adaptation from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {series_name} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {audiobook_name} {radio_theatre_literal} adaptation in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {short_film_name} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {movie_name} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_name} {radio_theatre_literal} in {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {series_name} {radio_theatre_literal} from {radio_theatre_provider}
media,audio,radio_theatre,{audio_play_verb} {silent_movie_name} {radio_theatre_literal} adaptation in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {series_name} {radio_theatre_literal}
media,audio,radio_theatre,{generic_play_verb} {silent_movie_name} {radio_theatre_literal} adaptation
media,audio,radio_theatre,{audio_play_verb} {audiobook_name} big screen adaptation
media,audio,radio_theatre,{generic_play_verb} {movie_name} in {radio_theatre_provider}
media,audio,radio_theatre,{generic_play_verb} {radio_theatre_literal} available in {radio_theatre_provider}
