tag,sentence
QUESTION:YESNO,Juntar-nos-emos a eles
QUESTION:YESNO,Juntar-te-ás a eles
QUESTION:YESNO,Juntar-te-ás a nós para jantar esta noite
QUESTION:YESNO,Lasagna e espaguete são pratos chineses
QUESTION:YESNO,Leonardo da Vinci foi um artista famoso
QUESTION:YESNO,Martin Luther King Jr. foi um ativista dos direitos civis
QUESTION:YESNO,Mastigas sopa
QUESTION:YESNO,Meu cão pode comer comida humana
QUESTION:YESNO,Músicos e artistas são criativos
QUESTION:YESNO,Nova Iorque era cara
QUESTION:YESNO,O altifalante está conectado ao telefone
QUESTION:YESNO,O altifalante inteligente está conectado ao Wi-Fi
QUESTION:YESNO,O altifalante inteligente recebeu o meu comando
QUESTION:YESNO,O aquecedor está ligado
QUESTION:YESNO,O aspirador robótico terminou de limpar
QUESTION:YESNO,O aspirador robô está ativo
QUESTION:YESNO,O aspirador terminou o trabalho
QUESTION:YESNO,O assistente de voz está atualmente definido para inglês
QUESTION:YESNO,O assistente de voz é capaz de lidar com vários idiomas
QUESTION:YESNO,O assistente pode reconhecer múltiplas línguas
QUESTION:YESNO,O assistente pode traduzir para múltiplas línguas
QUESTION:YESNO,O chefe notou o erro
QUESTION:YESNO,O comboio vai chegar
QUESTION:YESNO,O coração humano está localizado no abdómen
QUESTION:YESNO,O coração humano está localizado no lado esquerdo do peito
QUESTION:YESNO,O cão está atualmente lá fora
QUESTION:YESNO,O céu é azul
QUESTION:YESNO,O céu é preto à noite
QUESTION:YESNO,O céu é verde
QUESTION:YESNO,O documento pode ser editado após a submissão
QUESTION:YESNO,O empregado foi rude
QUESTION:YESNO,O episódio atual é um novo lançamento
QUESTION:YESNO,O episódio do podcast terminou
QUESTION:YESNO,O filme "O Padrinho" é dirigido por Francis Ford Coppola
QUESTION:YESNO,O filme ainda está a passar
QUESTION:YESNO,O filme está atualmente disponível com legendas
QUESTION:YESNO,O filme está em HD
QUESTION:YESNO,O filme está em pausa
QUESTION:YESNO,O formato do ficheiro de media é suportado
QUESTION:YESNO,O leitor de media está aberto
QUESTION:YESNO,O leitor de media está conectado à internet
QUESTION:YESNO,O livro foi vendido
QUESTION:YESNO,O modo de aprendizagem de línguas está ativado
QUESTION:YESNO,O mundo é plano
QUESTION:YESNO,O oceano é salgado
QUESTION:YESNO,O pagamento está confirmado
QUESTION:YESNO,O piano é um instrumento de percussão
QUESTION:YESNO,O podcast está a tocar agora
QUESTION:YESNO,O podcast está disponível em vários idiomas
QUESTION:YESNO,O prazo do projeto é amanhã
QUESTION:YESNO,O prazo é flexível
QUESTION:YESNO,O preço era o mesmo
QUESTION:YESNO,O reprodutor de música pode embaralhar músicas em diferentes idiomas
QUESTION:YESNO,O servidor está em baixo
QUESTION:YESNO,O sinal de wifi é forte aqui
QUESTION:YESNO,O sistema de casa inteligente está em modo noturno
QUESTION:YESNO,O sistema de casa inteligente está online
QUESTION:YESNO,O sistema de segurança doméstico está ativado
QUESTION:YESNO,O sistema de segurança está armado
QUESTION:YESNO,O sistema de segurança está ativo
QUESTION:YESNO,O sol eventualmente esgotará o seu combustível
QUESTION:YESNO,O sol é quente
QUESTION:YESNO,O sol é um planeta
QUESTION:YESNO,O sol é uma estrela
QUESTION:YESNO,O sol é uma estrela ou um planeta
QUESTION:YESNO,O termostato está definido corretamente
QUESTION:YESNO,O termostato está definido para 21 graus
QUESTION:YESNO,O termostato está definido para o modo de aquecimento
QUESTION:YESNO,O termostato está definido para o modo de arrefecimento
QUESTION:YESNO,O termostato está definido para o modo de poupança de energia
QUESTION:YESNO,O termostato inteligente está configurado para o modo de poupança de energia
QUESTION:YESNO,O universo é infinito
QUESTION:YESNO,O ventilador inteligente está ligado
QUESTION:YESNO,O violino é um instrumento de cordas
QUESTION:YESNO,O volume do altifalante está alto
QUESTION:YESNO,O volume está definido para 60 por cento para a música italiana
QUESTION:YESNO,O volume está muito baixo
QUESTION:YESNO,O volume está no máximo
QUESTION:YESNO,O voo está a tempo
QUESTION:YESNO,O vídeo está atualmente em pausa
QUESTION:YESNO,O Ártico e a Antártica são o mesmo
QUESTION:YESNO,Os Vikings eram conhecidos pelas suas habilidades de navegação
QUESTION:YESNO,Os amendoins são transformados em geleia
QUESTION:YESNO,Os animais precisam de água para se manterem vivos
QUESTION:YESNO,Os animais selvagens são perigosos
QUESTION:YESNO,Os antigos gregos eram conhecidos pela sua filosofia e matemática
QUESTION:YESNO,Os astronautas trabalham em supermercados
QUESTION:YESNO,Os astronautas usam fatos no espaço
QUESTION:YESNO,Os aviões são pilotados por dentro
QUESTION:YESNO,Os bebés precisam de mudar fraldas
QUESTION:YESNO,Os camelos armazenam água nas suas corcovas
QUESTION:YESNO,Os camelos vivem no deserto
QUESTION:YESNO,Os cangurus carregam os seus bebés nas bolsas
QUESTION:YESNO,Os cangurus carregam os seus filhotes nas bolsas
QUESTION:YESNO,Os cangurus conseguem saltar alto
QUESTION:YESNO,Os cangurus são nativos da Austrália
QUESTION:YESNO,Os cangurus vivem na América do Sul
QUESTION:YESNO,Os carros são fabricados aqui
QUESTION:YESNO,Os carros são usados para dirigir na água
QUESTION:YESNO,Os carros têm motores
QUESTION:YESNO,Os cavalos correm rápido
QUESTION:YESNO,Os cavalos usam meias
QUESTION:YESNO,Os cavalos-marinhos são peixes
QUESTION:YESNO,Os coalas vivem nas árvores
QUESTION:YESNO,Os coelhos têm orelhas longas
QUESTION:YESNO,Os computadores ajudam-nos a encontrar informação
QUESTION:YESNO,Os crocodilos escalam árvores
QUESTION:YESNO,Os curativos são usados para curar
QUESTION:YESNO,Os cães e gatos são animais que vivem na selva
QUESTION:YESNO,Os cães ladram
QUESTION:YESNO,Os cães são animais carnívoros
QUESTION:YESNO,Os cães são mamíferos
QUESTION:YESNO,Os cães têm asas
QUESTION:YESNO,Os cães têm quatro patas
QUESTION:YESNO,Os diamantes são um tipo de pedra preciosa
QUESTION:YESNO,Os elefantes conseguem subir em árvores
QUESTION:YESNO,Os elefantes têm trombas longas
QUESTION:YESNO,Os elefantes têm uma boa memória
QUESTION:YESNO,Os elefantes vivem no oceano
QUESTION:YESNO,Os extintores ajudam os bombeiros
QUESTION:YESNO,Os flamingos voam para trás
QUESTION:YESNO,Os fornos são usados para congelar coisas
QUESTION:YESNO,Os gatos conseguem subir em árvores
QUESTION:YESNO,Os gatos sobem a árvores
QUESTION:YESNO,Os gatos sobem árvores
QUESTION:YESNO,Os girassóis viram-se para o sol
QUESTION:YESNO,Os golfinhos são amigáveis
QUESTION:YESNO,Os golfinhos são mamíferos
QUESTION:YESNO,Os golfinhos vivem no oceano
QUESTION:YESNO,Os guarda-chuvas são usados para te manter molhado
QUESTION:YESNO,Os humanos respiram debaixo d'água
QUESTION:YESNO,Os humanos respiram debaixo de água
QUESTION:YESNO,Os jogadores de futebol usam bastões
QUESTION:YESNO,Os kiwis são um tipo de fruta
QUESTION:YESNO,Os lagartos são pequenos
QUESTION:YESNO,Os leões têm medo da água
QUESTION:YESNO,Os leões vivem na selva
QUESTION:YESNO,Os limões têm um gosto azedo
QUESTION:YESNO,Os lobos são amigáveis
QUESTION:YESNO,Os lápis e marcadores são usados para escrever em um quadro branco
QUESTION:YESNO,Os macacos comem bananas
QUESTION:YESNO,Os macacos têm caudas
QUESTION:YESNO,Os macacos vivem em grupos
QUESTION:YESNO,Os morcegos podem ver no escuro
QUESTION:YESNO,Os mosquitos picam os humanos
QUESTION:YESNO,Os músculos são necessários para mover nosso corpo
QUESTION:YESNO,Os ovos são uma boa fonte de proteína
QUESTION:YESNO,Os pandas são amigáveis
QUESTION:YESNO,Os peixes conseguem voar
QUESTION:YESNO,Os peixes respiram debaixo d'água
QUESTION:YESNO,Os peixes respiram debaixo de água
QUESTION:YESNO,Os peixes vivem em terra
QUESTION:YESNO,Os pepinos são um tipo de fruta
QUESTION:YESNO,Os pilotos voam aviões de papel
QUESTION:YESNO,Os pinguins conseguem voar
QUESTION:YESNO,Os pinguins podem voar
QUESTION:YESNO,Os pinguins vivem em climas quentes
QUESTION:YESNO,Os pinguins vivem no Ártico
QUESTION:YESNO,Os polvos têm oito patas
QUESTION:YESNO,Os porcos andam em dois pés
QUESTION:YESNO,Os professores ajudam-te a aprender
QUESTION:YESNO,Os pássaros bebés são alimentados pela mãe
QUESTION:YESNO,Os pássaros podem nadar
QUESTION:YESNO,Os pássaros têm asas
QUESTION:YESNO,Os pássaros têm dentes
QUESTION:YESNO,Os rinocerontes são herbívoros ou carnívoros
QUESTION:YESNO,Os sapatos são usados sobre as meias
QUESTION:YESNO,Os tigres têm listras
QUESTION:YESNO,Os tomates são usados para fazer ketchup
QUESTION:YESNO,Os tornados são comuns no Kansas
QUESTION:YESNO,Os travesseiros e colchões são usados para dormir
QUESTION:YESNO,Os tubarões respiram fora d'água
QUESTION:YESNO,Os tubarões respiram fora de água
QUESTION:YESNO,Os tubarões são amigáveis para os humanos
QUESTION:YESNO,Os tubarões são perigosos para os humanos
QUESTION:YESNO,Os ursos hibernam
QUESTION:YESNO,Os ursos polares hibernam
QUESTION:YESNO,Os vegetais são uma boa fonte de nutrição
QUESTION:YESNO,Os violinos e pianos são instrumentos musicais
QUESTION:YESNO,Podemos terminar o projeto até sexta-feira
QUESTION:YESNO,Podes abrir uma garrafa com uma chave
QUESTION:YESNO,Podes andar de bicicleta sem capacete
QUESTION:YESNO,Podes beber café quente com um canudo
QUESTION:YESNO,Podes comer sem uma boca
QUESTION:YESNO,Podes comer sopa de tomate com um garfo
QUESTION:YESNO,Podes comprar ovos por dúzia
QUESTION:YESNO,Podes conduzir um carro sem gasolina
QUESTION:YESNO,Podes conduzir um carro sem usar o cinto de segurança
QUESTION:YESNO,Podes conduzir um carro usando uma venda
QUESTION:YESNO,Podes congelar sumo de laranja
QUESTION:YESNO,Podes correr uma maratona
QUESTION:YESNO,Podes cortar papel com uma faca de cozinha
QUESTION:YESNO,Podes crescer um bigode no teu pé
QUESTION:YESNO,Podes cultivar árvores em casa
QUESTION:YESNO,Podes dormir durante o dia
QUESTION:YESNO,Podes encontrar a Grande Muralha da China na Ásia
QUESTION:YESNO,Podes ensinar um gato a falar
QUESTION:YESNO,Podes escovar os dentes com um sapato
QUESTION:YESNO,Podes esticar uma pedra
QUESTION:YESNO,Podes fazer pão sem usar farinha
QUESTION:YESNO,Podes fazer uma tatuagem em um dia
QUESTION:YESNO,Podes fritar vegetais numa frigideira
QUESTION:YESNO,Podes manter um cavalo dentro da tua casa
QUESTION:YESNO,Podes mexer algo com uma colher
QUESTION:YESNO,Podes montar um camelo
QUESTION:YESNO,Podes morrer
QUESTION:YESNO,Podes rasgar concreto
QUESTION:YESNO,Podes saltar sobre uma poça
QUESTION:YESNO,Podes tocar o teu cotovelo com o nariz
QUESTION:YESNO,Podes tocar um piano com os pés
QUESTION:YESNO,Podes usar pijamas na escola ou no trabalho
QUESTION:YESNO,Podes usar uma gravata
QUESTION:YESNO,Podes usar uma pá na praia
QUESTION:YESNO,Podes ver as Luzes do Norte na Noruega
QUESTION:YESNO,Podes ver no escuro sem um dispositivo
QUESTION:YESNO,Podes ver no escuro sem uma lanterna
QUESTION:YESNO,Posso abrir este arquivo sem uma senha
QUESTION:YESNO,Posso abrir este ficheiro sem uma senha
QUESTION:YESNO,Posso aceder a esta aplicação sem fazer login
QUESTION:YESNO,Posso aceder a esta funcionalidade sem uma taxa adicional
QUESTION:YESNO,Posso aceder a este aplicativo sem fazer login
QUESTION:YESNO,Posso aceder ao meu armazenamento em nuvem daqui
QUESTION:YESNO,Posso aceder aos meus documentos a partir deste dispositivo
QUESTION:YESNO,Posso aceder à rede Wi-Fi
QUESTION:YESNO,Posso aceder à web sem uma VPN
QUESTION:YESNO,Posso ajustar o termóstato remotamente
QUESTION:YESNO,Posso alterar a velocidade de reprodução do audiolivro
QUESTION:YESNO,Posso assistir a "Breaking Bad" em HD
QUESTION:YESNO,Posso assistir a "Narcos" em resolução 4K
QUESTION:YESNO,Posso conectar este dispositivo à rede
QUESTION:YESNO,Posso configurar uma nova conta de e-mail
QUESTION:YESNO,Posso definir um layout de ecrã inicial personalizado
QUESTION:YESNO,Posso definir um layout de tela inicial personalizado
QUESTION:YESNO,Posso desativar atualizações automáticas
QUESTION:YESNO,Posso desativar notificações desta aplicação
QUESTION:YESNO,Posso desativar notificações deste aplicativo
QUESTION:YESNO,Posso desbloquear esta funcionalidade com o meu plano atual
QUESTION:YESNO,Posso desbloquear esta porta com o meu telefone
QUESTION:YESNO,Posso filtrar material explícito dos resultados de pesquisa
QUESTION:YESNO,Posso mudar o narrador deste audiolivro
QUESTION:YESNO,Posso operar este dispositivo com comandos de voz
QUESTION:YESNO,Posso operar este eletrodoméstico com um aplicativo móvel
QUESTION:YESNO,Posso operar este eletrodoméstico com uma aplicação móvel
QUESTION:YESNO,Posso ouvir "The Tim Ferriss Show" offline
QUESTION:YESNO,Posso ouvir este audiolivro offline
QUESTION:YESNO,Posso ouvir este audiolivro sem uma conexão com a internet
QUESTION:YESNO,Posso restringir o acesso a sites pornográficos
QUESTION:YESNO,Posso salvar este arquivo na nuvem
QUESTION:YESNO,Posso salvar este ficheiro na nuvem
QUESTION:YESNO,Posso sincronizar este dispositivo com os meus outros gadgets
QUESTION:YESNO,Posso tocar música deste dispositivo sem emparelhamento
QUESTION:YESNO,Posso usar a minha senha atual para fazer login
QUESTION:YESNO,Posso usar a minha voz para controlar este dispositivo
QUESTION:YESNO,Posso usar esta aplicação offline
QUESTION:YESNO,Posso usar esta aplicação sem criar uma conta
QUESTION:YESNO,Posso usar esta ferramenta sem uma conexão com a internet
QUESTION:YESNO,Posso usar esta funcionalidade sem fazer login
QUESTION:YESNO,Posso usar esta funcionalidade sem uma assinatura
QUESTION:YESNO,Posso usar esta funcionalidade sem uma conexão com a internet
QUESTION:YESNO,Posso usar este aplicativo offline
QUESTION:YESNO,Posso usar este aplicativo sem criar uma conta
QUESTION:YESNO,Posso usar este dispositivo sem bateria
QUESTION:YESNO,Posso usar este dispositivo sem carregar
QUESTION:YESNO,Posso usar este software em vários dispositivos
QUESTION:YESNO,Posso usar o meu antigo nome de usuário para fazer login
QUESTION:YESNO,Posso usar o meu antigo nome de utilizador para fazer login
QUESTION:YESNO,Posso usar o meu dispositivo atual com este acessório
QUESTION:YESNO,Posso usar um idioma diferente com esta aplicação
QUESTION:YESNO,Posso usar um idioma diferente com este aplicativo
QUESTION:YESNO,Posso verificar o estado da minha assinatura
QUESTION:YESNO,Possuis um carro
QUESTION:YESNO,Precisamos das mãos para tocar um instrumento musical
QUESTION:YESNO,Precisas de informações adicionais
QUESTION:YESNO,Precisas de ir para casa
QUESTION:YESNO,Queremos mais dinheiro
QUESTION:YESNO,Queres casar comigo
QUESTION:YESNO,Recebeste o e-mail de confirmação
QUESTION:YESNO,Recebeste o meu e-mail
QUESTION:YESNO,Recebi alguma mensagem hoje
QUESTION:YESNO,Relógios e bicicletas são usados para saber a hora
QUESTION:YESNO,Sabes falar russo
QUESTION:YESNO,Sabes nadar
QUESTION:YESNO,Sabes onde está a impressora mais próxima
QUESTION:YESNO,Sabes programar
QUESTION:YESNO,Sabias que os cães são animais
QUESTION:YESNO,Sarah era sua professora
QUESTION:YESNO,Sentiste-te doente
QUESTION:YESNO,Serão contratados
QUESTION:YESNO,Stormy Daniels e Sasha Grey estão colaborando em um projeto
QUESTION:YESNO,Tenho chamadas perdidas
QUESTION:YESNO,Tenho compromissos futuros
QUESTION:YESNO,Tens a temporada mais recente de "Black Mirror"
QUESTION:YESNO,Tens acesso aos relatórios mais recentes
QUESTION:YESNO,Tens chamadas perdidas
QUESTION:YESNO,Tens compromissos futuros
QUESTION:YESNO,Tens um carro
QUESTION:YESNO,Tens um cão
QUESTION:YESNO,Tens um problema
QUESTION:YESNO,Terminaste de arrancar
QUESTION:YESNO,Terminaste de ler o romance
QUESTION:YESNO,Tintas e xarope são usados para tomar banho
QUESTION:YESNO,Todas as cobras têm veneno
QUESTION:YESNO,Todas as flores têm aroma
QUESTION:YESNO,Todas as flores têm um aroma
QUESTION:YESNO,Todas as árvores perdem as folhas no outono
QUESTION:YESNO,Todos os cães são amigáveis
QUESTION:YESNO,Todos os mamíferos têm pêlo
QUESTION:YESNO,Todos os participantes estão presentes
QUESTION:YESNO,Todos os protocolos de segurança estão sendo seguidos
QUESTION:YESNO,Todos os pássaros põem ovos
QUESTION:YESNO,Todos os pássaros voam
QUESTION:YESNO,Trinta minutos é mais curto que uma hora
QUESTION:YESNO,Um canguru pode saltar mais alto do que uma casa
